bus_id,period,mileage,mileage_bin,replaced,group
17,75,45.0,9,0,2
17,76,45.0,9,0,2
17,77,50.0,10,0,2
17,78,50.0,10,0,2
17,79,55.0,11,0,2
17,80,55.0,11,0,2
17,81,55.0,11,0,2
17,82,55.0,11,0,2
17,83,55.0,11,0,2
17,84,60.0,12,0,2
17,85,65.0,13,0,2
17,86,70.0,14,0,2
17,87,75.0,15,0,2
17,88,80.0,16,0,2
17,89,85.0,17,0,2
17,90,90.0,18,0,2
17,91,95.0,19,0,2
17,92,95.0,19,0,2
17,93,100.0,20,0,2
17,94,100.0,20,0,2
17,95,105.0,21,0,2
17,96,110.0,22,0,2
17,97,110.0,22,0,2
17,98,115.0,23,0,2
17,99,115.0,23,0,2
17,100,120.0,24,0,2
17,101,125.0,25,0,2
17,102,130.0,26,0,2
17,103,135.0,27,0,2
17,104,140.0,28,0,2
17,105,145.0,29,0,2
17,106,150.0,30,0,2
17,107,150.0,30,0,2
17,108,155.0,31,0,2
17,109,155.0,31,0,2
17,110,155.0,31,0,2
17,111,160.0,32,0,2
17,112,160.0,32,0,2
17,113,160.0,32,0,2
17,114,165.0,33,0,2
17,115,165.0,33,1,2
17,116,0.0,0,0,2
17,117,5.0,1,0,2
17,118,10.0,2,0,2
17,119,15.0,3,0,2
17,120,15.0,3,0,2
18,1,0.0,0,0,2
18,2,5.0,1,0,2
18,3,10.0,2,0,2
18,4,15.0,3,0,2
18,5,20.0,4,0,2
18,6,25.0,5,0,2
18,7,30.0,6,0,2
18,8,35.0,7,0,2
18,9,35.0,7,0,2
18,10,35.0,7,0,2
18,11,35.0,7,0,2
18,12,40.0,8,1,2
18,13,0.0,0,0,2
18,14,5.0,1,0,2
18,15,10.0,2,0,2
18,16,15.0,3,0,2
18,17,20.0,4,0,2
18,18,20.0,4,0,2
18,19,25.0,5,0,2
18,20,30.0,6,0,2
18,21,35.0,7,0,2
18,22,40.0,8,0,2
18,23,45.0,9,0,2
18,24,50.0,10,0,2
18,25,55.0,11,0,2
18,26,55.0,11,0,2
18,27,55.0,11,0,2
18,28,60.0,12,0,2
18,29,65.0,13,0,2
18,30,70.0,14,0,2
18,31,75.0,15,0,2
18,32,80.0,16,0,2
18,33,85.0,17,0,2
18,34,90.0,18,0,2
18,35,90.0,18,0,2
18,36,90.0,18,0,2
18,37,95.0,19,0,2
18,38,100.0,20,0,2
18,39,105.0,21,0,2
18,40,105.0,21,1,2
18,41,0.0,0,0,2
18,42,5.0,1,0,2
18,43,10.0,2,0,2
18,44,20.0,4,0,2
18,45,25.0,5,0,2
18,46,25.0,5,0,2
18,47,25.0,5,0,2
18,48,25.0,5,0,2
18,49,30.0,6,0,2
18,50,35.0,7,0,2
18,51,35.0,7,0,2
18,52,35.0,7,0,2
18,53,35.0,7,0,2
18,54,40.0,8,0,2
18,55,45.0,9,0,2
18,56,55.0,11,0,2
18,57,55.0,11,0,2
18,58,55.0,11,0,2
18,59,60.0,12,0,2
18,60,60.0,12,1,2
18,61,0.0,0,0,2
18,62,5.0,1,0,2
18,63,5.0,1,0,2
18,64,10.0,2,0,2
18,65,10.0,2,0,2
18,66,15.0,3,0,2
18,67,15.0,3,0,2
18,68,20.0,4,0,2
18,69,25.0,5,0,2
18,70,25.0,5,0,2
18,71,30.0,6,0,2
18,72,35.0,7,0,2
18,73,35.0,7,0,2
18,74,40.0,8,0,2
18,75,40.0,8,0,2
18,76,45.0,9,0,2
18,77,50.0,10,0,2
18,78,55.0,11,0,2
18,79,55.0,11,0,2
18,80,60.0,12,0,2
18,81,65.0,13,0,2
18,82,65.0,13,0,2
18,83,70.0,14,0,2
18,84,75.0,15,0,2
18,85,85.0,17,0,2
18,86,90.0,18,0,2
18,87,95.0,19,0,2
18,88,100.0,20,0,2
18,89,105.0,21,0,2
18,90,110.0,22,0,2
18,91,115.0,23,0,2
18,92,120.0,24,0,2
18,93,125.0,25,0,2
18,94,125.0,25,0,2
18,95,130.0,26,0,2
18,96,135.0,27,0,2
18,97,140.0,28,0,2
18,98,145.0,29,0,2
18,99,145.0,29,0,2
18,100,150.0,30,0,2
18,101,155.0,31,0,2
18,102,160.0,32,0,2
18,103,160.0,32,0,2
18,104,160.0,32,0,2
18,105,165.0,33,0,2
18,106,170.0,34,0,2
18,107,170.0,34,0,2
18,108,170.0,34,0,2
18,109,175.0,35,0,2
18,110,175.0,35,0,2
18,111,175.0,35,0,2
18,112,175.0,35,0,2
18,113,180.0,36,0,2
18,114,180.0,36,0,2
18,115,185.0,37,0,2
18,116,190.0,38,0,2
18,117,195.0,39,0,2
18,118,195.0,39,0,2
18,119,200.0,40,0,2
18,120,205.0,41,0,2
19,1,0.0,0,0,2
19,2,5.0,1,1,2
19,3,0.0,0,0,2
19,4,5.0,1,1,2
19,5,0.0,0,0,2
19,6,5.0,1,0,2
19,7,5.0,1,0,2
19,8,15.0,3,0,2
19,9,20.0,4,0,2
19,10,20.0,4,0,2
19,11,25.0,5,0,2
19,12,30.0,6,0,2
19,13,35.0,7,0,2
19,14,35.0,7,0,2
19,15,35.0,7,0,2
19,16,40.0,8,0,2
19,17,40.0,8,0,2
19,18,45.0,9,0,2
19,19,45.0,9,0,2
19,20,45.0,9,0,2
19,21,45.0,9,0,2
19,22,45.0,9,0,2
19,23,45.0,9,0,2
19,24,50.0,10,0,2
19,25,55.0,11,0,2
19,26,60.0,12,0,2
19,27,65.0,13,1,2
19,28,0.0,0,0,2
19,29,5.0,1,0,2
19,30,5.0,1,0,2
19,31,5.0,1,0,2
19,32,10.0,2,0,2
19,33,15.0,3,0,2
19,34,20.0,4,0,2
19,35,20.0,4,0,2
19,36,25.0,5,0,2
19,37,30.0,6,0,2
19,38,30.0,6,0,2
19,39,35.0,7,0,2
19,40,35.0,7,0,2
19,41,40.0,8,0,2
19,42,40.0,8,0,2
19,43,45.0,9,0,2
19,44,50.0,10,0,2
19,45,55.0,11,0,2
19,46,60.0,12,0,2
19,47,65.0,13,0,2
19,48,70.0,14,0,2
19,49,75.0,15,0,2
19,50,75.0,15,0,2
19,51,80.0,16,0,2
19,52,80.0,16,0,2
19,53,80.0,16,0,2
19,54,85.0,17,0,2
19,55,90.0,18,0,2
19,56,95.0,19,0,2
19,57,100.0,20,0,2
19,58,105.0,21,0,2
19,59,110.0,22,0,2
19,60,115.0,23,0,2
19,61,120.0,24,0,2
19,62,120.0,24,0,2
19,63,120.0,24,0,2
19,64,125.0,25,0,2
19,65,130.0,26,0,2
19,66,135.0,27,0,2
19,67,140.0,28,0,2
19,68,140.0,28,0,2
19,69,145.0,29,0,2
19,70,150.0,30,0,2
19,71,155.0,31,0,2
19,72,160.0,32,0,2
19,73,165.0,33,0,2
19,74,170.0,34,0,2
19,75,175.0,35,0,2
19,76,180.0,36,0,2
19,77,185.0,37,0,2
19,78,190.0,38,0,2
19,79,195.0,39,0,2
19,80,200.0,40,0,2
19,81,205.0,41,0,2
19,82,210.0,42,1,2
19,83,0.0,0,0,2
19,84,5.0,1,0,2
19,85,5.0,1,0,2
19,86,10.0,2,0,2
19,87,10.0,2,0,2
19,88,15.0,3,0,2
19,89,15.0,3,0,2
19,90,20.0,4,0,2
19,91,20.0,4,1,2
19,92,0.0,0,0,2
19,93,5.0,1,0,2
19,94,10.0,2,0,2
19,95,10.0,2,0,2
19,96,10.0,2,0,2
19,97,15.0,3,0,2
19,98,15.0,3,0,2
19,99,20.0,4,0,2
19,100,25.0,5,0,2
19,101,30.0,6,0,2
19,102,30.0,6,0,2
19,103,30.0,6,1,2
19,104,0.0,0,0,2
19,105,0.0,0,0,2
19,106,5.0,1,0,2
19,107,10.0,2,0,2
19,108,15.0,3,0,2
19,109,15.0,3,0,2
19,110,20.0,4,0,2
19,111,25.0,5,0,2
19,112,30.0,6,0,2
19,113,35.0,7,0,2
19,114,40.0,8,0,2
19,115,45.0,9,0,2
19,116,50.0,10,0,2
19,117,50.0,10,0,2
19,118,50.0,10,0,2
19,119,55.0,11,0,2
19,120,55.0,11,0,2
20,1,0.0,0,0,2
20,2,0.0,0,0,2
20,3,0.0,0,0,2
20,4,5.0,1,0,2
20,5,10.0,2,0,2
20,6,15.0,3,0,2
20,7,20.0,4,0,2
20,8,20.0,4,0,2
20,9,25.0,5,0,2
20,10,30.0,6,0,2
20,11,30.0,6,0,2
20,12,30.0,6,0,2
20,13,35.0,7,0,2
20,14,35.0,7,0,2
20,15,35.0,7,0,2
20,16,40.0,8,0,2
20,17,45.0,9,0,2
20,18,50.0,10,0,2
20,19,50.0,10,0,2
20,20,50.0,10,0,2
20,21,50.0,10,0,2
20,22,55.0,11,0,2
20,23,55.0,11,0,2
20,24,55.0,11,0,2
20,25,55.0,11,0,2
20,26,55.0,11,0,2
20,27,55.0,11,0,2
20,28,60.0,12,0,2
20,29,65.0,13,0,2
20,30,65.0,13,0,2
20,31,65.0,13,0,2
20,32,65.0,13,0,2
20,33,70.0,14,0,2
20,34,70.0,14,0,2
20,35,70.0,14,0,2
20,36,70.0,14,0,2
20,37,75.0,15,0,2
20,38,75.0,15,0,2
20,39,75.0,15,0,2
20,40,75.0,15,1,2
20,41,0.0,0,0,2
20,42,5.0,1,0,2
20,43,5.0,1,0,2
20,44,10.0,2,0,2
20,45,10.0,2,0,2
20,46,15.0,3,0,2
20,47,20.0,4,0,2
20,48,20.0,4,0,2
20,49,25.0,5,0,2
20,50,30.0,6,0,2
20,51,35.0,7,0,2
20,52,40.0,8,0,2
20,53,45.0,9,0,2
20,54,50.0,10,0,2
20,55,55.0,11,0,2
20,56,60.0,12,0,2
20,57,60.0,12,0,2
20,58,65.0,13,1,2
20,59,0.0,0,0,2
20,60,5.0,1,0,2
20,61,5.0,1,0,2
20,62,10.0,2,0,2
20,63,10.0,2,0,2
20,64,15.0,3,0,2
20,65,15.0,3,0,2
20,66,20.0,4,0,2
20,67,25.0,5,0,2
20,68,25.0,5,0,2
20,69,30.0,6,0,2
20,70,35.0,7,0,2
20,71,35.0,7,0,2
20,72,40.0,8,1,2
20,73,0.0,0,0,2
20,74,5.0,1,0,2
20,75,5.0,1,0,2
20,76,5.0,1,0,2
20,77,10.0,2,0,2
20,78,10.0,2,0,2
20,79,10.0,2,0,2
20,80,10.0,2,0,2
20,81,15.0,3,0,2
20,82,15.0,3,0,2
20,83,20.0,4,0,2
20,84,25.0,5,0,2
20,85,30.0,6,0,2
20,86,35.0,7,0,2
20,87,35.0,7,0,2
20,88,35.0,7,0,2
20,89,40.0,8,0,2
20,90,50.0,10,0,2
20,91,50.0,10,0,2
20,92,55.0,11,0,2
20,93,55.0,11,1,2
20,94,0.0,0,0,2
20,95,5.0,1,0,2
20,96,10.0,2,0,2
20,97,15.0,3,0,2
20,98,20.0,4,0,2
20,99,20.0,4,0,2
20,100,20.0,4,0,2
20,101,20.0,4,0,2
20,102,20.0,4,0,2
20,103,25.0,5,0,2
20,104,25.0,5,0,2
20,105,30.0,6,0,2
20,106,35.0,7,0,2
20,107,40.0,8,0,2
20,108,40.0,8,0,2
20,109,40.0,8,0,2
20,110,45.0,9,1,2
20,111,0.0,0,0,2
20,112,5.0,1,0,2
20,113,10.0,2,0,2
20,114,10.0,2,0,2
20,115,15.0,3,0,2
20,116,20.0,4,0,2
20,117,20.0,4,0,2
20,118,20.0,4,0,2
20,119,20.0,4,0,2
20,120,25.0,5,1,2
21,1,0.0,0,0,2
21,2,5.0,1,0,2
21,3,10.0,2,1,2
21,4,0.0,0,0,2
21,5,5.0,1,0,2
21,6,5.0,1,0,2
21,7,10.0,2,0,2
21,8,10.0,2,0,2
21,9,15.0,3,0,2
21,10,15.0,3,0,2
21,11,20.0,4,0,2
21,12,25.0,5,0,2
21,13,25.0,5,0,2
21,14,25.0,5,0,2
21,15,30.0,6,0,2
21,16,30.0,6,0,2
21,17,30.0,6,1,2
21,18,0.0,0,0,2
21,19,5.0,1,0,2
21,20,10.0,2,0,2
21,21,15.0,3,0,2
21,22,15.0,3,0,2
21,23,15.0,3,0,2
21,24,20.0,4,0,2
21,25,20.0,4,0,2
21,26,20.0,4,0,2
21,27,25.0,5,0,2
21,28,25.0,5,0,2
21,29,25.0,5,0,2
21,30,25.0,5,0,2
21,31,30.0,6,0,2
21,32,30.0,6,0,2
21,33,35.0,7,0,2
21,34,40.0,8,0,2
21,35,40.0,8,0,2
21,36,45.0,9,0,2
21,37,50.0,10,0,2
21,38,55.0,11,0,2
21,39,60.0,12,0,2
21,40,60.0,12,0,2
21,41,65.0,13,0,2
21,42,70.0,14,0,2
21,43,75.0,15,0,2
21,44,75.0,15,0,2
21,45,80.0,16,0,2
21,46,85.0,17,0,2
21,47,90.0,18,0,2
21,48,95.0,19,0,2
21,49,95.0,19,0,2
21,50,95.0,19,0,2
21,51,100.0,20,0,2
21,52,105.0,21,0,2
21,53,110.0,22,0,2
21,54,110.0,22,0,2
21,55,115.0,23,0,2
21,56,120.0,24,0,2
21,57,120.0,24,0,2
21,58,125.0,25,0,2
21,59,130.0,26,0,2
21,60,135.0,27,0,2
21,61,140.0,28,0,2
21,62,140.0,28,0,2
21,63,145.0,29,0,2
21,64,150.0,30,0,2
21,65,150.0,30,0,2
21,66,155.0,31,0,2
21,67,155.0,31,0,2
21,68,160.0,32,0,2
21,69,165.0,33,0,2
21,70,170.0,34,0,2
21,71,170.0,34,0,2
21,72,170.0,34,0,2
21,73,175.0,35,0,2
21,74,180.0,36,0,2
21,75,180.0,36,0,2
21,76,180.0,36,0,2
21,77,180.0,36,0,2
21,78,180.0,36,0,2
21,79,180.0,36,0,2
21,80,185.0,37,0,2
21,81,185.0,37,0,2
21,82,190.0,38,0,2
21,83,195.0,39,0,2
21,84,195.0,39,0,2
21,85,200.0,40,0,2
21,86,205.0,41,0,2
21,87,205.0,41,0,2
21,88,205.0,41,0,2
21,89,210.0,42,0,2
21,90,210.0,42,0,2
21,91,210.0,42,0,2
21,92,215.0,43,0,2
21,93,215.0,43,0,2
21,94,220.0,44,0,2
21,95,225.0,45,1,2
21,96,0.0,0,0,2
21,97,0.0,0,0,2
21,98,5.0,1,0,2
21,99,10.0,2,0,2
21,100,15.0,3,1,2
21,101,0.0,0,0,2
21,102,5.0,1,0,2
21,103,5.0,1,0,2
21,104,10.0,2,0,2
21,105,15.0,3,0,2
21,106,15.0,3,0,2
21,107,20.0,4,0,2
21,108,20.0,4,0,2
21,109,25.0,5,0,2
21,110,25.0,5,0,2
21,111,25.0,5,0,2
21,112,25.0,5,0,2
21,113,30.0,6,0,2
21,114,35.0,7,0,2
21,115,40.0,8,0,2
21,116,40.0,8,0,2
21,117,45.0,9,0,2
21,118,45.0,9,0,2
21,119,50.0,10,0,2
21,120,55.0,11,0,2
22,1,0.0,0,0,2
22,2,0.0,0,0,2
22,3,5.0,1,0,2
22,4,5.0,1,0,2
22,5,5.0,1,0,2
22,6,10.0,2,0,2
22,7,10.0,2,0,2
22,8,15.0,3,0,2
22,9,20.0,4,0,2
22,10,20.0,4,0,2
22,11,20.0,4,0,2
22,12,25.0,5,0,2
22,13,30.0,6,0,2
22,14,30.0,6,0,2
22,15,30.0,6,0,2
22,16,35.0,7,0,2
22,17,35.0,7,0,2
22,18,35.0,7,0,2
22,19,40.0,8,0,2
22,20,40.0,8,0,2
22,21,45.0,9,0,2
22,22,45.0,9,0,2
22,23,50.0,10,0,2
22,24,55.0,11,0,2
22,25,55.0,11,0,2
22,26,60.0,12,0,2
22,27,70.0,14,0,2
22,28,70.0,14,0,2
22,29,70.0,14,0,2
22,30,75.0,15,0,2
22,31,75.0,15,0,2
22,32,80.0,16,0,2
22,33,80.0,16,1,2
22,34,0.0,0,0,2
22,35,5.0,1,0,2
22,36,5.0,1,0,2
22,37,5.0,1,0,2
22,38,5.0,1,0,2
22,39,10.0,2,0,2
22,40,15.0,3,0,2
22,41,15.0,3,0,2
22,42,15.0,3,0,2
22,43,15.0,3,0,2
22,44,20.0,4,0,2
22,45,25.0,5,0,2
22,46,30.0,6,0,2
22,47,30.0,6,0,2
22,48,35.0,7,0,2
22,49,40.0,8,0,2
22,50,40.0,8,0,2
22,51,45.0,9,0,2
22,52,50.0,10,0,2
22,53,50.0,10,0,2
22,54,50.0,10,0,2
22,55,50.0,10,0,2
22,56,55.0,11,0,2
22,57,60.0,12,0,2
22,58,65.0,13,0,2
22,59,65.0,13,0,2
22,60,70.0,14,0,2
22,61,75.0,15,0,2
22,62,85.0,17,0,2
22,63,85.0,17,0,2
22,64,90.0,18,0,2
22,65,95.0,19,0,2
22,66,100.0,20,1,2
22,67,0.0,0,0,2
22,68,10.0,2,0,2
22,69,10.0,2,0,2
22,70,10.0,2,0,2
22,71,10.0,2,0,2
22,72,15.0,3,0,2
22,73,20.0,4,0,2
22,74,20.0,4,0,2
22,75,20.0,4,0,2
22,76,25.0,5,0,2
22,77,25.0,5,0,2
22,78,25.0,5,0,2
22,79,25.0,5,0,2
22,80,30.0,6,1,2
22,81,0.0,0,0,2
22,82,5.0,1,0,2
22,83,10.0,2,0,2
22,84,15.0,3,0,2
22,85,20.0,4,0,2
22,86,20.0,4,0,2
22,87,25.0,5,1,2
22,88,0.0,0,0,2
22,89,5.0,1,0,2
22,90,10.0,2,0,2
22,91,15.0,3,0,2
22,92,15.0,3,0,2
22,93,20.0,4,0,2
22,94,25.0,5,0,2
22,95,30.0,6,0,2
22,96,35.0,7,0,2
22,97,40.0,8,0,2
22,98,40.0,8,0,2
22,99,45.0,9,0,2
22,100,50.0,10,0,2
22,101,55.0,11,0,2
22,102,60.0,12,0,2
22,103,60.0,12,0,2
22,104,65.0,13,0,2
22,105,65.0,13,0,2
22,106,70.0,14,0,2
22,107,75.0,15,0,2
22,108,80.0,16,0,2
22,109,80.0,16,0,2
22,110,80.0,16,0,2
22,111,85.0,17,0,2
22,112,90.0,18,0,2
22,113,95.0,19,0,2
22,114,100.0,20,0,2
22,115,105.0,21,0,2
22,116,105.0,21,0,2
22,117,110.0,22,0,2
22,118,115.0,23,0,2
22,119,120.0,24,0,2
22,120,120.0,24,0,2
23,1,0.0,0,0,2
23,2,5.0,1,0,2
23,3,10.0,2,0,2
23,4,10.0,2,0,2
23,5,15.0,3,0,2
23,6,20.0,4,0,2
23,7,25.0,5,0,2
23,8,30.0,6,0,2
23,9,35.0,7,0,2
23,10,40.0,8,0,2
23,11,45.0,9,0,2
23,12,45.0,9,0,2
23,13,50.0,10,0,2
23,14,55.0,11,0,2
23,15,60.0,12,0,2
23,16,60.0,12,0,2
23,17,60.0,12,0,2
23,18,65.0,13,1,2
23,19,0.0,0,0,2
23,20,5.0,1,0,2
23,21,10.0,2,0,2
23,22,15.0,3,0,2
23,23,20.0,4,0,2
23,24,25.0,5,0,2
23,25,30.0,6,0,2
23,26,35.0,7,0,2
23,27,35.0,7,0,2
23,28,35.0,7,0,2
23,29,40.0,8,0,2
23,30,45.0,9,0,2
23,31,50.0,10,0,2
23,32,50.0,10,0,2
23,33,55.0,11,0,2
23,34,60.0,12,0,2
23,35,65.0,13,0,2
23,36,65.0,13,0,2
23,37,70.0,14,0,2
23,38,70.0,14,0,2
23,39,70.0,14,0,2
23,40,75.0,15,0,2
23,41,80.0,16,1,2
23,42,0.0,0,0,2
23,43,5.0,1,0,2
23,44,5.0,1,0,2
23,45,5.0,1,0,2
23,46,5.0,1,0,2
23,47,5.0,1,0,2
23,48,10.0,2,0,2
23,49,10.0,2,0,2
23,50,15.0,3,0,2
23,51,20.0,4,0,2
23,52,25.0,5,0,2
23,53,30.0,6,0,2
23,54,35.0,7,0,2
23,55,40.0,8,0,2
23,56,40.0,8,0,2
23,57,45.0,9,0,2
23,58,45.0,9,0,2
23,59,50.0,10,0,2
23,60,50.0,10,0,2
23,61,55.0,11,0,2
23,62,60.0,12,0,2
23,63,65.0,13,0,2
23,64,70.0,14,0,2
23,65,70.0,14,0,2
23,66,75.0,15,0,2
23,67,80.0,16,0,2
23,68,80.0,16,0,2
23,69,85.0,17,0,2
23,70,85.0,17,0,2
23,71,85.0,17,1,2
23,72,0.0,0,0,2
23,73,0.0,0,0,2
23,74,0.0,0,0,2
23,75,5.0,1,1,2
23,76,0.0,0,0,2
23,77,5.0,1,0,2
23,78,10.0,2,0,2
23,79,15.0,3,0,2
23,80,20.0,4,0,2
23,81,25.0,5,0,2
23,82,30.0,6,0,2
23,83,35.0,7,0,2
23,84,40.0,8,0,2
23,85,45.0,9,0,2
23,86,50.0,10,0,2
23,87,55.0,11,0,2
23,88,60.0,12,0,2
23,89,60.0,12,0,2
23,90,60.0,12,1,2
23,91,0.0,0,0,2
23,92,0.0,0,0,2
23,93,5.0,1,0,2
23,94,10.0,2,0,2
23,95,15.0,3,0,2
23,96,20.0,4,0,2
23,97,25.0,5,0,2
23,98,30.0,6,0,2
23,99,35.0,7,0,2
23,100,40.0,8,0,2
23,101,40.0,8,0,2
23,102,45.0,9,0,2
23,103,50.0,10,0,2
23,104,55.0,11,0,2
23,105,55.0,11,0,2
23,106,60.0,12,0,2
23,107,60.0,12,0,2
23,108,65.0,13,0,2
23,109,70.0,14,0,2
23,110,75.0,15,0,2
23,111,80.0,16,0,2
23,112,85.0,17,0,2
23,113,90.0,18,0,2
23,114,95.0,19,0,2
23,115,100.0,20,0,2
23,116,105.0,21,0,2
23,117,110.0,22,0,2
23,118,115.0,23,0,2
23,119,120.0,24,0,2
23,120,125.0,25,0,2
24,1,0.0,0,0,2
24,2,0.0,0,0,2
24,3,0.0,0,0,2
24,4,5.0,1,0,2
24,5,5.0,1,0,2
24,6,5.0,1,1,2
24,7,0.0,0,0,2
24,8,0.0,0,0,2
24,9,0.0,0,0,2
24,10,5.0,1,0,2
24,11,10.0,2,0,2
24,12,10.0,2,0,2
24,13,15.0,3,0,2
24,14,20.0,4,0,2
24,15,20.0,4,0,2
24,16,20.0,4,0,2
24,17,25.0,5,0,2
24,18,25.0,5,0,2
24,19,25.0,5,0,2
24,20,25.0,5,0,2
24,21,30.0,6,0,2
24,22,35.0,7,0,2
24,23,40.0,8,0,2
24,24,40.0,8,0,2
24,25,45.0,9,0,2
24,26,45.0,9,0,2
24,27,50.0,10,0,2
24,28,55.0,11,0,2
24,29,65.0,13,0,2
24,30,70.0,14,0,2
24,31,70.0,14,0,2
24,32,70.0,14,0,2
24,33,70.0,14,0,2
24,34,75.0,15,0,2
24,35,75.0,15,0,2
24,36,75.0,15,1,2
24,37,0.0,0,0,2
24,38,0.0,0,0,2
24,39,0.0,0,0,2
24,40,5.0,1,1,2
24,41,0.0,0,0,2
24,42,5.0,1,0,2
24,43,5.0,1,1,2
24,44,0.0,0,1,2
24,45,0.0,0,0,2
24,46,5.0,1,1,2
24,47,0.0,0,0,2
24,48,5.0,1,0,2
24,49,10.0,2,0,2
24,50,15.0,3,0,2
24,51,20.0,4,0,2
24,52,25.0,5,0,2
24,53,30.0,6,0,2
24,54,30.0,6,0,2
24,55,35.0,7,0,2
24,56,40.0,8,0,2
24,57,40.0,8,0,2
24,58,45.0,9,0,2
24,59,45.0,9,0,2
24,60,50.0,10,0,2
24,61,55.0,11,0,2
24,62,55.0,11,0,2
24,63,55.0,11,0,2
24,64,60.0,12,0,2
24,65,60.0,12,0,2
24,66,60.0,12,0,2
24,67,65.0,13,0,2
24,68,65.0,13,0,2
24,69,70.0,14,0,2
24,70,70.0,14,0,2
24,71,70.0,14,0,2
24,72,75.0,15,0,2
24,73,80.0,16,1,2
24,74,0.0,0,0,2
24,75,5.0,1,0,2
24,76,10.0,2,0,2
24,77,10.0,2,0,2
24,78,10.0,2,0,2
24,79,15.0,3,0,2
24,80,20.0,4,0,2
24,81,20.0,4,0,2
24,82,25.0,5,0,2
24,83,30.0,6,0,2
24,84,35.0,7,0,2
24,85,35.0,7,0,2
24,86,40.0,8,0,2
24,87,40.0,8,0,2
24,88,40.0,8,0,2
24,89,45.0,9,0,2
24,90,50.0,10,1,2
24,91,0.0,0,0,2
24,92,5.0,1,0,2
24,93,5.0,1,0,2
24,94,5.0,1,0,2
24,95,10.0,2,0,2
24,96,15.0,3,0,2
24,97,15.0,3,0,2
24,98,20.0,4,0,2
24,99,25.0,5,0,2
24,100,30.0,6,0,2
24,101,35.0,7,0,2
24,102,40.0,8,0,2
24,103,40.0,8,0,2
24,104,45.0,9,0,2
24,105,50.0,10,0,2
24,106,55.0,11,0,2
24,107,60.0,12,1,2
24,108,0.0,0,0,2
24,109,0.0,0,0,2
24,110,5.0,1,0,2
24,111,10.0,2,0,2
24,112,15.0,3,0,2
24,113,15.0,3,0,2
24,114,15.0,3,0,2
24,115,15.0,3,0,2
24,116,20.0,4,0,2
24,117,25.0,5,0,2
24,118,25.0,5,0,2
24,119,30.0,6,0,2
24,120,35.0,7,0,2
25,1,0.0,0,0,2
25,2,0.0,0,0,2
25,3,0.0,0,0,2
25,4,0.0,0,0,2
25,5,5.0,1,0,2
25,6,5.0,1,0,2
25,7,10.0,2,0,2
25,8,15.0,3,0,2
25,9,20.0,4,0,2
25,10,25.0,5,0,2
25,11,30.0,6,0,2
25,12,35.0,7,0,2
25,13,40.0,8,0,2
25,14,50.0,10,0,2
25,15,50.0,10,0,2
25,16,50.0,10,0,2
25,17,50.0,10,0,2
25,18,50.0,10,0,2
25,19,55.0,11,0,2
25,20,60.0,12,0,2
25,21,60.0,12,0,2
25,22,60.0,12,1,2
25,23,0.0,0,0,2
25,24,0.0,0,0,2
25,25,0.0,0,0,2
25,26,0.0,0,0,2
25,27,0.0,0,0,2
25,28,5.0,1,0,2
25,29,10.0,2,0,2
25,30,15.0,3,0,2
25,31,20.0,4,0,2
25,32,25.0,5,0,2
25,33,30.0,6,0,2
25,34,30.0,6,1,2
25,35,0.0,0,0,2
25,36,5.0,1,0,2
25,37,10.0,2,0,2
25,38,10.0,2,0,2
25,39,15.0,3,0,2
25,40,15.0,3,0,2
25,41,20.0,4,0,2
25,42,20.0,4,0,2
25,43,25.0,5,0,2
25,44,30.0,6,0,2
25,45,30.0,6,1,2
25,46,0.0,0,0,2
25,47,0.0,0,1,2
25,48,0.0,0,0,2
25,49,0.0,0,0,2
25,50,5.0,1,0,2
25,51,5.0,1,0,2
25,52,10.0,2,0,2
25,53,15.0,3,0,2
25,54,20.0,4,0,2
25,55,20.0,4,0,2
25,56,25.0,5,0,2
25,57,25.0,5,0,2
25,58,25.0,5,0,2
25,59,30.0,6,0,2
25,60,35.0,7,0,2
25,61,40.0,8,0,2
25,62,40.0,8,0,2
25,63,45.0,9,0,2
25,64,45.0,9,0,2
25,65,45.0,9,0,2
25,66,45.0,9,0,2
25,67,45.0,9,1,2
25,68,0.0,0,0,2
25,69,5.0,1,0,2
25,70,10.0,2,0,2
25,71,15.0,3,0,2
25,72,20.0,4,0,2
25,73,25.0,5,0,2
25,74,25.0,5,0,2
25,75,30.0,6,0,2
25,76,35.0,7,0,2
25,77,35.0,7,0,2
25,78,40.0,8,0,2
25,79,40.0,8,0,2
25,80,45.0,9,0,2
25,81,50.0,10,0,2
25,82,55.0,11,0,2
25,83,60.0,12,0,2
25,84,60.0,12,0,2
25,85,60.0,12,0,2
25,86,60.0,12,0,2
25,87,65.0,13,0,2
25,88,70.0,14,0,2
25,89,75.0,15,0,2
25,90,80.0,16,0,2
25,91,85.0,17,0,2
25,92,85.0,17,1,2
25,93,0.0,0,0,2
25,94,0.0,0,0,2
25,95,5.0,1,0,2
25,96,5.0,1,0,2
25,97,5.0,1,0,2
25,98,10.0,2,0,2
25,99,10.0,2,0,2
25,100,10.0,2,0,2
25,101,15.0,3,0,2
25,102,20.0,4,0,2
25,103,25.0,5,0,2
25,104,30.0,6,0,2
25,105,30.0,6,0,2
25,106,35.0,7,0,2
25,107,40.0,8,0,2
25,108,45.0,9,0,2
25,109,50.0,10,1,2
25,110,0.0,0,0,2
25,111,5.0,1,0,2
25,112,10.0,2,0,2
